id,code,display
600,"68763-2","Pediatric infectious diseases Progress note"
601,"68873-9","Pediatric otolaryngology Progress note"
602,"68785-5","Pediatric pulmonology Progress note"
603,"68878-8","Pediatric rheumatology Progress note"
604,"68800-2","Pediatric surgery Progress note"
605,"68862-2","Pediatric transplant hepatology Progress note"
606,"68810-1","Pediatric urology Progress note"
607,"11508-9","Physical therapy Progress note"
608,"18733-6","Physician attending Progress note"
609,"28569-2","Physician consulting Progress note"
610,"68595-8","Plastic surgery Progress note"
611,"11509-7","Podiatry Progress note"
612,"28627-8","Psychiatry Progress note"
613,"11510-5","Psychology Progress note"
614,"68840-8","Research Progress note"
615,"28656-7","Social work Progress note"
616,"11512-1","Speech-language pathology Progress note"
617,"15507-7","Provider-unspecified ED Progress note"
618,"34130-5","Hospital Progress note"
619,"68472-0","Cardiology Hospital Progress note"
620,"68485-2","Cardiology Medical student Hospital Progress note"
621,"68484-5","Cardiology Physician attending Hospital Progress note"
622,"64059-9","Critical Care Medicine Hospital Progress note"
623,"64071-4","Critical care medicine Medical student Hospital Progress note"
624,"68473-8","Critical care medicine Physician attending Hospital Progress note"
625,"64055-7","General medicine Medical student Hospital Progress note"
626,"68475-3","General medicine Physician attending Hospital Progress note"
627,"68830-9","Pediatrics Hospital Progress note"
628,"64063-1","Pulmonary Hospital Progress note"
629,"64079-7","Pulmonary Medical student Hospital Progress note"
630,"68478-7","Pulmonary Physician attending Hospital Progress note"
631,"68479-5","Respiratory therapy Hospital Progress note"
632,"64057-3","Surgery Hospital Progress note"
633,"64067-2","Surgery Medical student Hospital Progress note"
634,"68480-3","Surgery Physician attending Hospital Progress note"
635,"64061-5","Thoracic surgery Hospital Progress note"
636,"64075-5","Thoracic surgery Medical student Hospital Progress note"
637,"68481-1","Thoracic surgery Physician attending Hospital Progress note"
638,"70238-1","Transplant surgery Hospital Progress note"
639,"34126-3","Intensive care unit Progress note"
640,"34131-3","Outpatient Progress note"
641,"34124-8","Cardiology Outpatient Progress note"
642,"34128-9","Dentistry Outpatient Progress note"
643,"34127-1","Dentistry Hygienist Outpatient Progress note"
644,"34901-9","General medicine Outpatient Progress note"
645,"34132-1","Pharmacy Outpatient Progress note"
646,"34129-7","Patient's home Progress note"
647,"34125-5","Case manager Patient's home Progress note"
648,"74468-0","Questionnaire form definition section Document"
649,"74465-6","Questionnaire response section Document"
650,"73569-6","Radiation exposure and protection information [Description] Document Diagnostic imaging"
651,"64294-2","Readiness for duty letter"
652,"64284-3","Readiness for duty assessment"
653,"57133-1","Referral note"
654,"57170-3","Cardiology Referral note"
655,"57178-6","Critical Care Medicine Referral note"
656,"57134-9","Dentistry Referral note"
657,"57135-6","Dermatology Referral note"
658,"57136-4","Diabetology Referral note"
659,"57137-2","Endocrinology Referral note"
660,"69438-0","Referral note Forensic medicine"
661,"57138-0","Gastroenterology Referral note"
662,"57139-8","General medicine Referral note"
663,"57171-1","Geriatric medicine Referral note"
664,"57172-9","Hematology+Medical Oncology Referral note"
665,"57141-4","Infectious disease Referral note"
666,"57142-2","Kinesiotherapy Referral note"
667,"57143-0","Mental health Referral note"
668,"57144-8","Nephrology Referral note"
669,"57146-3","Neurological surgery Referral note"
670,"57145-5","Neurology Referral note"
671,"57173-7","Nutrition and dietetics Referral note"
672,"57179-4","Obstetrics and Gynecology Referral note"
673,"57147-1","Occupational medicine Referral note"
674,"57148-9","Occupational therapy Referral note"
675,"57149-7","Oncology Referral note"
676,"57150-5","Ophthalmology Referral note"
677,"57151-3","Optometry Referral note"
678,"57174-5","Oral and Maxillofacial Surgery Referral note"
679,"57175-2","Orthopaedic surgery Referral note"
680,"57176-0","Otolaryngology Referral note"
681,"57152-1","Pharmacy Referral note"
682,"57153-9","Physical medicine and rehabilitation Referral note"
683,"57154-7","Physical therapy Referral note"
684,"57155-4","Plastic surgery Referral note"
685,"57156-2","Podiatry Referral note"
686,"57157-0","Psychiatry Referral note"
687,"57158-8","Psychology Referral note"
688,"57177-8","Pulmonary Referral note"
689,"57159-6","Radiation oncology Referral note"
690,"57160-4","Recreational therapy Referral note"
691,"57162-0","Respiratory therapy Referral note"
692,"57163-8","Rheumatology Referral note"
693,"57164-6","Social work Referral note"
694,"57165-3","Speech-language pathology Referral note"
695,"57166-1","Surgery Referral note"
696,"57167-9","Thoracic surgery Referral note"
697,"57168-7","Urology Referral note"
698,"57169-5","Vascular surgery Referral note"
699,"64292-6","Release of information consent"
700,"55115-0","Requested imaging studies information Document"
701,"70007-0","Restraint note"
702,"68476-1","Nurse Hospital Restraint note"
703,"68474-6","Physician Hospital Restraint note"
704,"71482-4","Risk assessment Document"
705,"51898-5","Risk factors Document"
706,"74153-8","Seizure disorder action plan"
707,"59282-4","Stress cardiac echo study report US"
708,"47045-0","Study report"
709,"68608-9","Summary note"
710,"61143-4","Nurse Summary note"
711,"68602-2","Radiation oncology Summary note"
712,"68603-0","Radiation oncology Hospital Summary note"
713,"47046-8","Summary of death note"
714,"34133-9","Summary of episode note"
715,"74211-4","Summary of episode note Emergency department+Hospital"
716,"48764-5","Summary purpose CCD Document"
717,"47047-6","Supervisory note"
718,"67865-6","Outpatient Supervisory note"
719,"34135-4","Cardiology Physician attending Outpatient Supervisory note"
720,"34136-2","Gastroenterology Physician attending Outpatient Supervisory note"
721,"34134-7","Physician attending Outpatient Supervisory note"
722,"61358-8","Patient Surgical operation consent"
723,"11504-8","Provider-unspecified Operation note"
724,"34868-0","Orthopaedic surgery Surgical operation note"
725,"34818-5","Otolaryngology Surgical operation note"
726,"34870-6","Plastic surgery Surgical operation note"
727,"28624-5","Podiatry Operation note"
728,"34874-8","Surgery Surgical operation note"
729,"34877-1","Urology Surgical operation note"
730,"34137-0","Outpatient Surgical operation note"
731,"34138-8","Targeted history and physical note"
732,"18761-7","Provider-unspecified Transfer summary"
733,"68618-8","Adolescent medicine Transfer summary note"
734,"68632-9","Allergy and immunology Transfer summary note"
735,"68647-7","Child and adolescent psychiatry Transfer summary note"
736,"68660-0","Clinical genetics Transfer summary note"
737,"34755-9","Critical care medicine Transfer summary note"
738,"68669-1","Developmental-behavioral pediatrics Transfer summary note"
739,"34770-8","General medicine Transfer summary note"
740,"68680-8","Multi-specialty program Transfer summary note"
741,"68704-6","Neurology with special qualifications in child neurology Transfer summary note"
742,"68565-1","Obstetrics and Gynecology Transfer summary note"
743,"68569-3","Occupational therapy Transfer summary note"
744,"68887-9","Ophthalmology Transfer summary note"
745,"68583-4","Orthopaedic surgery Transfer summary note"
746,"68715-2","Pain medicine Transfer summary note"
747,"68726-9","Pediatric cardiology Transfer summary note"
748,"68737-6","Pediatric endocrinology Transfer summary note"
749,"68745-9","Pediatric gastroenterology Transfer summary note"
750,"68756-6","Pediatric hematology-oncology Transfer summary note"
751,"68764-0","Pediatric infectious diseases Transfer summary note"
752,"68772-3","Pediatric nephrology Transfer summary note"
753,"68777-2","Pediatric otolaryngology Transfer summary note"
754,"68786-3","Pediatric pulmonology Transfer summary note"
755,"68793-9","Pediatric rheumatology Transfer summary note"
756,"68801-0","Pediatric surgery Transfer summary note"
757,"68863-0","Pediatric transplant hepatology Transfer summary note"
758,"68811-9","Pediatric urology Transfer summary note"
759,"68883-8","Pediatrics Transfer summary note"
760,"68596-6","Plastic surgery Transfer summary note"
761,"68482-9","Nurse Hospital Transfer summary note"
762,"68884-6","Pediatrics Hospital Transfer summary note"
763,"59281-6","Transthoracic cardiac echo study report US"
764,"74198-3","Trauma summary registry report Document"
765,"54094-8","Emergency department Triage note"
766,"57054-9","Nurse Emergency department Triage+care note"
767,"38932-0","VA Compensation and Pension (C and P) examination acromegaly"
768,"38933-8","VA Compensation and Pension (C and P) examination aid and attendance/housebound"
769,"38934-6","VA Compensation and Pension (C and P) examination arrhythmias"
770,"38936-1","VA Compensation and Pension (C and P) examination audio"
771,"38937-9","VA Compensation and Pension (C and P) examination bones fractures/bone disease"
772,"38938-7","VA Compensation and Pension (C and P) examination brain/spinal cord"
773,"38939-5","VA Compensation and Pension (C and P) examination chronic fatigue syndrome"
774,"38940-3","VA Compensation and Pension (C and P) examination cold injury protocol"
775,"38941-1","VA Compensation and Pension (C and P) examination cranial nerves"
776,"38942-9","VA Compensation and Pension (C and P) examination Cushings syndrome"
777,"38943-7","VA Compensation and Pension (C and P) examination dental/oral"
778,"38944-5","VA Compensation and Pension (C and P) examination diabetes mellitus"
779,"38956-9","VA Compensation and Pension (C and P) examination disability in gulf war veterans"
780,"38946-0","VA Compensation and Pension (C and P) examination ear disease"
781,"38949-4","VA Compensation and Pension (C and P) examination epilepsy/narcolepsy"
782,"38950-2","VA Compensation and Pension (C and P) examination esophagus/hiatal hernia"
783,"38966-8","VA Compensation and Pension (C and P) examination extremity joints"
784,"38951-0","VA Compensation and Pension (C and P) examination eye"
785,"38952-8","VA Compensation and Pension (C and P) examination feet"
786,"38953-6","VA Compensation and Pension (C and P) examination fibromyalgia"
787,"38954-4","VA Compensation and Pension (C and P) examination general medical"
788,"38969-2","VA Compensation and Pension (C and P) examination general mental disorders"
789,"38955-1","VA Compensation and Pension (C and P) examination genitourinary"
790,"38957-7","VA Compensation and Pension (C and P) examination gynecological conditions/disorders of the breast"
791,"38958-5","VA Compensation and Pension (C and P) examination hand/thumb/fingers"
792,"38959-3","VA Compensation and Pension (C and P) examination heart"
793,"38960-1","VA Compensation and Pension (C and P) examination hemic disorders"
794,"38961-9","VA Compensation and Pension (C and P) examination HIV-related illness"
795,"38962-7","VA Compensation and Pension (C and P) examination hypertension"
796,"38963-5","VA Compensation and Pension (C and P) examination infectious/immune/nutritional disabilities"
797,"38964-3","VA Compensation and Pension (C and P) examination initial evaluation post-traumatic stress disorder"
798,"38965-0","VA Compensation and Pension (C and P) examination large/small intestines"
799,"38967-6","VA Compensation and Pension (C and P) examination liver/gall bladder/pancreas"
800,"38968-4","VA Compensation and Pension (C and P) examination lymphatic disorders"
801,"38947-8","VA Compensation and Pension (C and P) examination mental health eating disorders"
802,"38935-3","VA Compensation and Pension (C and P) examination miscellaneous arteries/veins"
803,"38945-2","VA Compensation and Pension (C and P) examination miscellaneous digestive conditions"
804,"38948-6","VA Compensation and Pension (C and P) examination miscellaneous endocrine diseases"
805,"38972-6","VA Compensation and Pension (C and P) examination miscellaneous neurological disorders"
806,"38980-9","VA Compensation and Pension (C and P) examination miscellaneous respiratory diseases"
